Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
28,30,29,76,29,70,67,31,66,78,46,29,Environmental Studies,Environmental Scientist
69,55,43,68,32,65,36,30,61,77,62,73,Environmental Studies,Environmental Scientist
70,67,77,29,56,55,73,51,73,42,67,41,Hindi,Media and Journalism
59,31,35,48,73,27,22,45,50,43,64,62,History,Museum Professional
68,57,40,35,46,80,22,67,64,53,45,28,Science,Healthcare and Medicine
21,41,29,29,49,30,61,43,73,38,50,38,Sports,Sports Nutritionist/Dietitian
77,65,76,53,62,65,61,38,60,51,63,74,Marathi,Entertainment and Arts
72,65,26,27,20,24,24,69,52,26,47,46,Marathi,Entertainment and Arts
73,36,58,45,40,70,37,27,42,80,72,72,Environmental Studies,Environmental Scientist
35,52,25,63,26,32,23,25,73,64,77,59,Math,Aviation and Aerospace
28,45,56,64,41,64,71,38,61,40,43,20,Geography,Meteorologist
76,33,26,21,68,47,49,73,69,55,50,30,Marathi,Media and Journalism
46,57,76,71,63,25,65,34,38,37,70,53,Hindi,Entertainment and Arts
30,26,52,21,69,78,35,77,59,62,40,36,Science,Interdisciplinary Fields
80,21,24,31,57,49,60,47,47,35,61,76,Marathi,Media and Journalism
46,41,71,35,56,23,28,59,25,53,66,69,Hindi,Entertainment and Arts
53,21,32,68,68,42,58,57,67,56,69,47,Math,Architecture
57,32,28,20,71,32,28,74,52,50,42,38,Drawing,Set Designer/Illustrator for Theatre or Film
74,64,52,22,42,77,36,57,56,20,76,67,Science,Interdisciplinary Fields
79,79,27,48,76,59,51,51,48,51,62,55,Marathi,Entertainment and Arts
39,56,21,60,33,68,41,70,33,72,52,62,Environmental Studies,Environmental Scientist
34,49,69,62,23,27,55,35,72,78,48,75,Environmental Studies,Environmental Scientist
35,75,37,74,68,41,80,68,24,28,45,65,Geography,Cartographer
34,77,43,48,35,47,37,45,28,25,25,34,Urdu,Entertainment and Arts
60,68,63,29,68,40,40,62,78,50,34,67,Sports,Professional Athlete
23,23,47,58,29,25,59,28,71,57,52,72,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
26,64,40,36,33,67,46,79,54,51,60,53,Drawing,Concept Artist
64,63,52,21,45,53,43,63,64,79,78,32,Environmental Studies,Environmental Scientist
39,79,60,30,70,64,44,75,62,25,22,44,Urdu,Media and Journalism
65,23,68,37,62,77,80,77,57,31,47,69,Geography,Meteorologist
77,43,49,45,32,42,27,23,39,79,35,63,Environmental Studies,Environmental Scientist
70,34,36,25,63,78,21,51,33,27,75,36,Science,Interdisciplinary Fields
42,75,72,56,21,59,79,63,52,66,53,41,Geography,Environmental Consultant
60,23,62,77,25,70,59,43,57,37,52,31,English,Media and Journalism
50,62,60,40,77,57,54,66,72,45,53,25,History,Documentary Filmmaker
34,46,40,76,68,38,22,79,51,68,78,40,Drawing,3D Artist
20,46,20,36,43,27,39,60,63,48,70,61,Math,Architecture
26,78,64,70,42,26,50,51,36,61,72,73,Urdu,Government and Administrative Services
61,71,21,71,48,35,20,28,66,40,56,23,Urdu,Media and Journalism
30,46,78,65,64,45,51,54,32,36,57,65,Hindi,Literature and Education
27,55,53,69,52,37,38,64,80,38,43,29,Sports,Sports Nutritionist/Dietitian
21,51,21,24,66,37,24,66,55,36,75,32,Math,Mathematics and Actuarial Science
32,32,28,39,20,30,71,63,75,32,34,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
54,50,67,23,63,60,80,66,35,63,73,64,Geography,Cartographer
60,62,23,30,45,54,68,66,51,32,71,31,Math,Mathematics and Actuarial Science
71,73,42,78,20,46,42,54,79,51,30,69,Sports,Sports Coach
52,54,47,75,68,42,20,23,71,24,56,36,English,Corporate and Business Communication
58,61,22,70,29,26,56,59,80,77,63,24,Sports,Sports Nutritionist/Dietitian
21,55,24,25,38,34,25,38,42,24,49,72,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
50,40,76,41,66,71,22,63,50,32,61,58,Hindi,Literature and Education
67,37,56,27,74,53,35,26,69,33,62,66,History,Historian
24,64,74,71,22,20,56,57,49,46,53,68,Hindi,Media and Journalism
27,26,76,59,34,64,26,38,24,80,48,52,Environmental Studies,Environmental Scientist
44,64,55,47,47,21,42,42,49,26,69,68,Math,Research and Development (R&D)
75,45,30,79,78,38,70,29,51,62,30,75,English,Media and Journalism
80,59,62,74,26,71,54,74,79,61,72,21,Marathi,Literature and Education
22,44,20,47,29,49,67,58,31,66,38,45,Geography,Cartographer
70,77,59,76,26,69,70,55,24,66,31,24,Urdu,Media and Journalism
25,67,22,77,61,75,37,61,78,79,23,44,Environmental Studies,Environmental Scientist
65,79,20,21,52,65,31,38,31,72,26,29,Urdu,Entertainment and Arts
55,52,23,73,58,56,72,79,38,65,31,42,Drawing,Architect
60,36,79,28,50,34,45,33,72,39,37,30,Hindi,Media and Journalism
23,28,36,50,42,23,64,55,60,37,39,43,Geography,Archaeologist
40,73,57,76,29,21,71,59,40,75,73,73,English,Corporate and Business Communication
76,79,39,41,69,23,46,36,44,73,44,26,Urdu,Entertainment and Arts
59,63,23,38,54,59,47,53,71,53,49,29,Sports,Professional Athlete
21,41,28,73,42,62,39,77,47,53,41,76,Drawing,Set Designer/Illustrator for Theatre or Film
29,56,56,35,45,53,39,71,48,53,59,50,Drawing,Architect
40,69,67,24,56,34,32,37,40,20,39,49,Urdu,Government and Administrative Services
56,78,64,49,32,33,40,39,78,77,51,20,Urdu,Government and Administrative Services
37,33,33,37,25,21,33,74,57,47,80,58,Math,Research and Development (R&D)
31,79,47,40,25,50,70,49,80,77,76,66,Sports,Professional Athlete
51,42,29,54,26,33,78,68,59,44,71,57,Geography,Urban and Regional Planner
33,60,43,33,68,48,44,51,67,49,59,29,History,Archaeologist
46,41,51,67,68,31,67,80,36,70,27,40,Drawing,Set Designer/Illustrator for Theatre or Film
40,74,21,45,72,37,71,31,49,77,23,58,Environmental Studies,Environmental Scientist
79,50,51,57,29,74,57,48,27,62,55,78,Marathi,Literature and Education
72,39,28,60,80,58,40,22,61,72,53,44,History,Museum Professional
21,22,20,78,30,44,58,80,40,49,42,74,Drawing,Visual Development Artist
76,41,64,38,58,64,48,61,31,24,76,50,Marathi,Media and Journalism
21,55,78,69,67,72,60,42,79,59,39,63,Sports,Sports Nutritionist/Dietitian
21,24,56,52,33,44,71,50,21,39,53,62,Geography,Environmental Consultant
28,64,52,75,52,31,22,50,77,51,71,26,Sports,Sports Coach
66,40,25,45,30,76,74,42,55,50,73,36,Science,Research and Development
26,80,69,59,34,32,64,35,39,34,22,78,Urdu,Entertainment and Arts
76,77,70,68,22,71,79,20,42,34,51,49,Geography,Environmental Consultant
69,48,34,29,68,74,58,60,25,74,21,30,Science,Agriculture and Food Sciences
36,49,21,44,26,47,34,22,27,26,23,35,Urdu,Government and Administrative Services
36,24,23,35,23,39,68,67,42,61,47,49,Geography,Geographic Information Systems (GIS) Specialist
31,44,25,42,73,49,46,36,41,51,48,74,Computer,Software Developer
22,23,54,76,22,74,24,25,38,54,22,20,English,Government and Administrative Services
24,53,40,72,61,23,28,55,64,78,45,41,Environmental Studies,Environmental Scientist
44,29,44,48,59,35,53,72,57,36,54,45,Drawing,Fashion Designer
64,71,43,27,70,65,57,71,61,54,32,21,Urdu,Literature and Education
61,71,30,72,70,29,75,62,66,66,26,53,Geography,Disaster Management Specialist
30,61,53,27,72,39,67,61,73,59,71,48,Sports,Sports Coach
26,52,23,34,66,31,38,49,24,22,54,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
69,30,68,73,39,77,57,48,55,41,37,45,Science,Research and Development
57,31,39,25,55,79,58,30,62,36,39,63,Science,Interdisciplinary Fields
58,41,68,74,80,78,69,80,76,35,63,61,History,Cultural Heritage Manager
56,73,37,72,45,50,74,45,28,57,66,74,Geography,Cartographer
78,59,50,74,79,50,53,21,36,30,79,52,History,Documentary Filmmaker
52,74,78,37,48,26,55,42,38,67,22,33,Hindi,Entertainment and Arts
61,76,58,76,56,32,78,73,24,69,52,72,Geography,Geographic Information Systems (GIS) Specialist
76,28,55,71,56,65,71,41,42,29,24,72,Marathi,Media and Journalism
59,23,71,31,71,40,73,30,60,66,29,67,Geography,Disaster Management Specialist
65,25,31,37,70,39,67,71,37,69,28,48,Drawing,Animator
28,25,25,38,28,79,64,23,21,39,65,68,Science,Allied Healthcare Professions
44,36,53,42,37,48,45,71,38,42,32,27,Drawing,Comic Artist/Cartoonist
47,41,49,39,35,36,68,45,35,70,78,62,Math,Architecture
71,25,78,24,44,56,69,67,49,38,58,53,Hindi,Entertainment and Arts
39,25,32,47,75,70,40,20,51,26,24,74,History,Museum Professional
22,38,62,50,75,46,35,52,80,70,50,34,Sports,Physical Therapist
25,45,37,30,35,38,26,49,45,32,39,74,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
29,62,68,42,56,49,20,75,61,43,22,54,Drawing,Graphic Designer
47,22,50,52,62,59,65,58,49,52,43,29,Geography,Archaeologist
43,49,74,25,52,28,27,31,33,76,51,80,Computer,Software Developer
75,32,57,72,53,38,30,30,26,66,43,62,Marathi,Government and Administrative Services
78,48,21,70,66,43,42,28,55,35,27,71,Marathi,Media and Journalism
78,74,42,77,58,59,40,38,65,56,21,70,Marathi,Literature and Education
61,60,75,47,69,59,55,38,41,66,25,42,Hindi,Government and Administrative Services
48,76,30,79,49,41,76,46,79,39,77,71,English,Corporate and Business Communication
61,22,59,70,35,77,34,50,20,69,23,42,Science,Agriculture and Food Sciences
33,52,33,76,70,74,44,47,47,70,60,43,English,Entertainment and Arts
54,49,39,28,67,74,32,70,72,49,28,79,Computer,Software Developer
38,65,40,46,49,46,34,35,53,38,80,62,Math,Aviation and Aerospace
25,33,33,41,65,28,31,69,41,49,33,48,Drawing,Comic Artist/Cartoonist
68,64,73,70,64,76,77,68,68,45,28,32,Geography,Archaeologist
30,24,78,30,27,56,56,80,70,62,30,64,Drawing,Architect
61,53,73,71,25,33,71,22,52,67,22,62,Hindi,Media and Journalism
68,50,45,69,51,55,77,39,37,56,36,20,Geography,Geotechnical Engineer
67,24,75,40,24,53,62,37,49,56,20,65,Hindi,Literature and Education
44,22,22,50,41,34,39,57,46,29,44,69,Computer,Software Developer
31,43,73,69,38,56,61,22,63,77,65,46,Environmental Studies,Environmental Scientist
68,21,60,42,55,54,80,40,28,27,29,33,Geography,Meteorologist
67,68,80,63,35,80,61,54,54,33,32,78,Hindi,Government and Administrative Services
69,53,23,58,72,29,21,70,39,23,76,24,Math,Finance and Investment
55,76,22,28,46,62,48,34,64,27,77,45,Math,Research and Development (R&D)
21,53,38,43,31,41,31,23,61,63,36,47,Environmental Studies,Environmental Scientist
61,76,48,33,29,72,52,38,44,67,78,65,Math,Engineering
48,44,20,55,79,32,23,56,20,59,72,27,History,Documentary Filmmaker
50,40,73,53,54,28,71,37,74,31,52,70,Sports,Professional Athlete
42,55,29,38,53,45,77,54,69,21,51,27,Geography,Environmental Consultant
54,67,78,60,25,38,31,78,24,63,56,31,Hindi,Literature and Education
40,56,48,32,61,44,66,37,52,47,42,32,Geography,Environmental Consultant
47,77,59,23,34,38,22,31,70,39,39,53,Urdu,Entertainment and Arts
29,53,61,48,65,57,45,78,27,26,21,36,Drawing,Fine Artist
65,40,48,52,32,76,48,32,55,77,47,53,Environmental Studies,Environmental Scientist
63,78,66,21,73,34,60,58,78,50,30,32,Urdu,Media and Journalism
48,58,47,67,68,29,51,25,70,27,28,69,Sports,Fitness Trainer
33,43,60,65,67,37,52,57,41,33,35,67,History,Genealogist
48,39,59,69,59,48,21,58,42,60,46,39,English,Literature and Education
20,27,76,51,67,40,23,22,67,64,53,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
56,65,51,65,50,50,49,22,66,30,43,41,Sports,Sports Coach
65,41,78,80,77,67,78,41,72,63,36,77,English,Media and Journalism
62,73,66,59,45,78,65,50,21,80,31,69,Environmental Studies,Environmental Scientist
73,65,40,76,36,44,47,28,28,73,21,30,English,Literature and Education
33,36,66,68,34,69,60,23,30,80,74,44,Environmental Studies,Environmental Scientist
71,36,60,73,77,33,44,51,70,30,33,24,History,Historian
33,67,66,45,42,30,68,22,37,77,69,38,Environmental Studies,Environmental Scientist
21,44,44,42,50,33,23,75,32,66,21,67,Drawing,Graphic Designer
65,68,45,68,68,55,66,45,75,80,64,65,Environmental Studies,Environmental Scientist
52,79,35,32,71,48,73,36,56,74,33,42,Urdu,Entertainment and Arts
37,50,77,76,21,79,40,48,56,29,78,54,Science,Interdisciplinary Fields
78,63,55,61,21,80,62,24,26,52,54,58,Science,Agriculture and Food Sciences
73,68,32,37,43,50,45,67,71,56,46,78,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
75,36,70,34,45,73,57,20,60,41,36,33,Marathi,Entertainment and Arts
61,69,74,41,36,58,44,74,79,76,25,38,Sports,Physical Therapist
36,33,78,22,20,77,33,66,55,58,65,29,Hindi,Entertainment and Arts
71,30,26,46,72,23,34,57,49,25,23,77,Computer,Software Developer
42,45,67,56,65,77,72,52,75,34,57,78,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
54,40,45,51,56,62,73,58,48,77,29,30,Environmental Studies,Environmental Scientist
49,21,23,73,69,79,42,62,44,63,30,67,Science,Agriculture and Food Sciences
63,79,24,32,67,35,67,36,58,49,26,61,Urdu,Government and Administrative Services
29,37,73,31,30,22,28,33,30,79,69,80,Computer,Software Developer
26,45,72,22,24,79,73,53,62,64,29,49,Science,Interdisciplinary Fields
54,77,35,68,61,24,29,48,20,29,54,80,Computer,Software Developer
62,36,76,48,33,56,29,38,40,80,56,42,Environmental Studies,Environmental Scientist
28,35,45,40,35,24,23,24,76,45,41,70,Sports,Professional Athlete
68,27,62,57,68,50,44,26,57,73,33,24,Environmental Studies,Environmental Scientist
80,75,52,39,69,69,45,41,56,72,75,43,Marathi,Media and Journalism
50,41,50,56,36,69,20,79,71,73,77,64,Drawing,Product Designer
76,26,55,63,62,60,52,27,52,53,26,51,Marathi,Government and Administrative Services
62,52,43,71,51,67,29,32,41,28,74,45,Math,Engineering
41,64,22,37,66,74,23,35,43,48,68,58,Science,Healthcare and Medicine
22,40,48,54,64,31,21,31,56,41,31,66,Computer,Software Developer
26,62,57,45,70,67,53,31,21,79,30,27,Environmental Studies,Environmental Scientist
25,52,33,47,49,36,70,74,70,45,78,22,Math,Architecture
47,31,29,44,70,42,54,58,70,29,68,21,History,Cultural Heritage Manager
73,62,74,63,73,74,73,68,33,45,47,73,Hindi,Entertainment and Arts
55,21,38,44,33,59,41,75,63,74,42,37,Drawing,Architect
80,24,77,50,46,27,37,54,61,57,42,68,Marathi,Government and Administrative Services
75,33,26,61,63,73,46,30,31,25,79,79,Math,Research and Development (R&D)
57,55,72,34,78,32,33,51,45,26,28,61,History,Archaeologist
41,77,30,33,73,75,29,43,34,76,50,61,Urdu,Government and Administrative Services
31,78,35,24,66,68,80,79,34,51,56,43,Geography,Geotechnical Engineer
55,77,68,21,48,57,47,55,69,41,63,67,Urdu,Government and Administrative Services
63,50,79,48,23,33,34,58,69,59,51,78,Hindi,Entertainment and Arts
52,57,56,52,78,63,41,24,43,63,21,45,History,Museum Professional
72,51,35,20,46,73,75,61,70,47,63,43,Geography,Disaster Management Specialist
27,71,30,49,29,61,46,23,66,56,71,77,Computer,Software Developer
39,38,51,30,54,32,41,76,40,64,71,64,Drawing,Set Designer/Illustrator for Theatre or Film
34,77,53,73,71,69,50,69,41,42,77,57,Urdu,Media and Journalism
70,69,57,46,40,21,37,70,24,78,43,21,Environmental Studies,Environmental Scientist
55,48,46,68,63,27,77,20,55,37,28,39,Geography,Geospatial Analyst
44,35,62,68,70,26,50,24,22,24,67,59,History,Genealogist
55,35,57,80,67,80,55,23,63,40,57,46,English,Government and Administrative Services
77,51,56,75,71,76,38,27,27,50,33,47,Marathi,Literature and Education
27,29,45,23,23,28,78,32,71,76,24,69,Geography,Disaster Management Specialist
55,72,67,58,25,73,55,79,40,23,36,36,Drawing,Visual Development Artist
24,63,74,38,28,57,23,26,77,26,58,39,Sports,Sports Coach
44,70,24,67,51,64,53,69,26,29,49,32,Urdu,Government and Administrative Services
67,35,42,54,28,53,20,40,71,32,21,30,Sports,Sports Nutritionist/Dietitian
40,67,23,47,35,35,79,20,64,22,72,59,Geography,Cartographer
37,64,23,46,50,78,67,71,31,66,68,40,Science,Agriculture and Food Sciences
53,21,22,51,72,74,66,63,62,40,26,46,Science,Interdisciplinary Fields
61,77,68,80,45,67,44,45,39,32,72,24,English,Government and Administrative Services
66,33,36,80,24,79,21,63,22,47,59,38,English,Literature and Education
66,45,76,71,67,57,52,52,51,44,51,51,Hindi,Government and Administrative Services
34,59,24,23,37,33,26,37,61,63,39,58,Environmental Studies,Environmental Scientist
39,69,80,41,79,30,62,67,75,61,42,27,Hindi,Government and Administrative Services
73,56,70,31,77,63,39,56,69,68,58,24,History,Archaeologist
63,78,40,63,28,42,26,52,29,67,69,42,Urdu,Literature and Education
54,76,57,65,35,79,46,59,50,69,72,77,Science,Research and Development
75,57,70,60,77,79,63,64,70,57,75,20,Science,Healthcare and Medicine
56,57,49,77,20,25,55,49,39,64,78,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
51,71,20,20,57,38,71,78,20,54,45,66,Drawing,Set Designer/Illustrator for Theatre or Film
60,46,27,49,64,57,34,42,74,51,23,31,Sports,Fitness Trainer
28,79,22,73,30,58,38,58,59,58,78,55,Urdu,Media and Journalism
32,35,20,75,43,60,80,50,25,80,26,78,Geography,Meteorologist
36,74,75,43,21,49,54,42,49,76,55,73,Environmental Studies,Environmental Scientist
63,23,27,38,46,72,65,75,69,80,75,38,Environmental Studies,Environmental Scientist
80,63,30,52,27,26,63,54,26,29,42,66,Marathi,Media and Journalism
25,66,35,77,34,49,72,32,48,33,50,75,English,Literature and Education
41,36,29,45,55,76,58,35,55,61,56,58,Science,Healthcare and Medicine
71,42,52,58,73,22,62,50,34,38,20,38,History,Documentary Filmmaker
80,31,72,61,37,37,26,61,20,22,48,23,Marathi,Government and Administrative Services
20,21,70,39,59,30,32,45,78,29,26,66,Sports,Professional Athlete
74,30,39,64,79,68,28,35,59,74,67,71,History,Genealogist
59,37,67,41,36,25,55,51,51,37,36,75,Computer,Software Developer
76,79,60,54,56,24,50,54,28,44,74,80,Computer,Software Developer
41,65,73,37,65,66,35,28,38,58,47,67,Hindi,Entertainment and Arts
24,53,46,23,66,72,56,49,21,37,54,50,Science,Interdisciplinary Fields
47,40,40,48,72,43,39,40,58,77,49,58,Environmental Studies,Environmental Scientist
44,77,29,58,66,63,40,25,48,56,80,68,Math,Mathematics and Actuarial Science
26,59,47,49,44,69,51,77,30,51,53,80,Computer,Software Developer
57,55,68,70,29,46,69,41,79,76,53,48,Sports,Professional Athlete
43,53,21,49,29,51,42,72,73,21,43,22,Sports,Fitness Trainer
33,22,62,47,35,22,72,36,78,47,67,39,Sports,Sports Nutritionist/Dietitian
77,22,74,77,39,23,41,33,48,73,43,70,Marathi,Entertainment and Arts
47,26,28,60,33,43,48,76,79,25,35,45,Sports,Sports Nutritionist/Dietitian
43,80,49,65,67,31,69,47,21,38,79,51,Urdu,Entertainment and Arts
31,24,45,28,29,67,30,32,73,71,21,38,Sports,Physical Therapist
58,32,56,27,57,57,69,40,72,72,30,48,Sports,Physical Therapist
48,64,38,46,71,73,75,65,40,72,29,29,Geography,Geospatial Analyst
65,58,31,44,72,58,76,59,61,63,78,43,Math,Research and Development (R&D)
36,33,72,39,27,22,78,42,64,59,69,22,Geography,Urban and Regional Planner
60,20,26,30,76,62,23,42,22,60,33,39,History,Museum Professional
73,79,69,72,71,52,22,46,36,35,61,69,Urdu,Entertainment and Arts
48,44,42,25,41,42,34,22,35,23,68,43,Math,Engineering
77,57,69,77,71,64,58,49,67,58,28,40,Marathi,Government and Administrative Services
36,47,63,30,24,59,54,29,43,54,21,67,Computer,Software Developer
23,39,66,55,64,69,44,61,39,53,27,23,Science,Interdisciplinary Fields
57,61,41,79,72,37,65,78,67,55,46,76,English,Entertainment and Arts
49,66,47,42,42,53,28,23,41,40,62,49,Urdu,Literature and Education
44,45,21,57,57,26,58,68,59,63,46,20,Drawing,Visual Development Artist
80,43,64,43,46,79,21,77,71,74,53,56,Marathi,Entertainment and Arts
58,75,44,27,66,75,69,60,69,75,47,69,Urdu,Literature and Education
74,78,75,24,23,69,36,31,65,63,33,73,Urdu,Entertainment and Arts
33,32,73,48,76,47,71,62,36,66,34,55,History,Archaeologist
74,38,76,60,27,43,76,34,58,40,52,48,Hindi,Entertainment and Arts
64,30,66,23,56,30,54,61,73,78,54,60,Environmental Studies,Environmental Scientist
23,56,69,73,63,47,65,26,50,35,50,31,English,Government and Administrative Services
24,50,62,62,24,33,20,71,24,59,71,78,Computer,Software Developer
31,56,64,64,67,37,44,43,73,74,20,65,Environmental Studies,Environmental Scientist
54,42,36,57,31,54,57,48,75,31,45,63,Sports,Sports Nutritionist/Dietitian
80,59,59,27,20,60,24,45,76,25,40,45,Marathi,Media and Journalism
35,41,60,63,36,29,43,63,60,49,31,36,English,Entertainment and Arts
59,46,67,30,62,52,61,56,75,75,71,71,Sports,Sports Nutritionist/Dietitian
71,29,65,69,38,73,63,64,69,29,57,46,Science,Interdisciplinary Fields
75,47,29,50,35,80,49,66,38,54,70,68,Science,Agriculture and Food Sciences
72,47,73,75,66,33,39,34,76,79,26,22,Environmental Studies,Environmental Scientist
79,55,36,58,75,80,66,21,74,63,45,75,Science,Research and Development
36,20,78,23,57,24,35,48,41,44,73,51,Hindi,Media and Journalism
53,26,33,21,60,21,29,20,43,40,71,68,Math,Research and Development (R&D)
21,26,62,49,47,59,67,45,45,67,38,30,Geography,Urban and Regional Planner
61,54,77,20,46,71,43,34,44,58,66,48,Hindi,Entertainment and Arts
40,63,21,53,37,32,60,67,74,25,36,23,Sports,Sports Coach
22,37,65,45,67,44,46,35,65,80,28,63,Environmental Studies,Environmental Scientist
28,26,42,29,25,75,65,71,27,60,53,49,Science,Allied Healthcare Professions
42,73,56,40,31,66,66,40,41,43,67,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
47,77,57,25,26,49,25,20,44,54,49,24,Urdu,Media and Journalism
52,21,46,76,64,70,20,47,24,49,60,43,English,Entertainment and Arts
35,30,62,26,32,74,23,40,59,58,42,79,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
69,72,43,67,42,75,28,66,70,54,38,70,Science,Healthcare and Medicine
48,53,62,56,37,21,64,46,28,31,40,60,Geography,Geologist
28,33,72,79,78,46,67,54,38,36,38,77,English,Corporate and Business Communication
49,59,67,47,80,69,33,77,77,65,42,33,History,Cultural Heritage Manager
65,48,59,56,77,50,70,39,56,69,76,26,History,Genealogist
31,40,43,58,71,32,77,79,22,37,39,67,Drawing,Visual Development Artist
55,42,73,62,66,80,43,44,28,54,47,69,Science,Agriculture and Food Sciences
77,75,79,58,62,69,31,51,39,29,57,60,Hindi,Government and Administrative Services
46,47,48,24,55,66,40,40,56,48,65,79,Computer,Software Developer
23,78,30,54,47,61,60,75,72,65,37,58,Urdu,Government and Administrative Services
61,70,74,77,58,76,80,60,38,20,42,50,Geography,Archaeologist
51,33,42,39,37,70,65,52,23,47,36,65,Science,Interdisciplinary Fields
42,76,28,33,27,78,36,37,39,64,73,28,Science,Healthcare and Medicine
22,38,38,23,73,39,58,23,72,50,50,45,History,Cultural Heritage Manager
66,68,52,25,24,42,67,50,53,55,58,58,Urdu,Government and Administrative Services
36,78,60,42,26,39,27,48,62,55,33,30,Urdu,Media and Journalism
79,21,32,60,38,31,58,78,35,72,41,44,Marathi,Government and Administrative Services
21,33,59,55,50,22,36,75,43,50,38,49,Drawing,Storyboard Artist
55,74,78,56,22,24,40,21,33,53,58,46,Hindi,Government and Administrative Services
41,34,53,38,21,28,46,21,69,41,80,29,Math,Research and Development (R&D)
20,51,53,55,50,26,67,42,65,29,34,72,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
28,38,67,20,29,50,47,44,63,50,65,68,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
71,78,50,61,41,61,71,73,34,32,36,23,Urdu,Government and Administrative Services
33,38,24,23,43,28,36,50,24,33,65,76,Computer,Software Developer
51,35,39,47,56,34,26,57,67,37,56,44,Sports,Fitness Trainer
23,21,55,27,51,52,70,31,72,60,20,34,Sports,Fitness Trainer
23,26,36,48,46,55,27,36,69,26,78,33,Math,Architecture
23,23,69,38,28,50,49,70,47,74,38,71,Environmental Studies,Environmental Scientist
26,56,20,44,53,20,68,21,75,37,44,55,Sports,Sports Nutritionist/Dietitian
51,32,56,47,27,22,72,74,62,47,79,73,Math,Research and Development (R&D)
58,41,39,59,28,23,57,78,64,46,67,37,Drawing,Concept Artist
52,55,47,25,33,60,24,31,33,61,76,75,Math,Mathematics and Actuarial Science
31,72,41,77,50,41,61,55,65,55,32,52,English,Entertainment and Arts
69,57,48,25,41,63,63,61,52,44,39,21,Marathi,Entertainment and Arts
48,59,44,27,53,76,72,80,25,57,35,65,Drawing,Comic Artist/Cartoonist
80,78,64,23,57,22,58,67,74,59,54,32,Marathi,Media and Journalism
36,32,77,80,48,26,46,78,72,41,54,70,English,Media and Journalism
66,25,39,78,31,65,71,45,72,22,31,39,English,Corporate and Business Communication
59,48,63,37,28,38,25,37,34,33,59,35,Hindi,Government and Administrative Services
28,67,29,32,30,76,60,45,62,55,80,22,Math,Mathematics and Actuarial Science
76,63,39,37,64,33,52,64,72,63,21,54,Marathi,Literature and Education
24,36,46,25,78,62,71,39,24,46,52,27,History,Documentary Filmmaker
46,35,24,70,58,73,68,42,51,48,57,30,Science,Healthcare and Medicine
80,33,22,48,35,67,26,72,32,49,53,59,Marathi,Entertainment and Arts
25,24,75,63,38,60,60,43,45,49,53,42,Hindi,Media and Journalism
45,37,51,46,35,42,70,66,22,47,77,74,Math,Aviation and Aerospace
20,43,56,47,39,73,37,51,69,20,36,38,Science,Research and Development
42,73,50,65,56,31,42,43,56,68,53,47,Urdu,Literature and Education
39,65,76,68,44,57,48,27,69,65,26,31,Hindi,Government and Administrative Services
54,37,53,67,27,46,69,65,74,75,68,26,Environmental Studies,Environmental Scientist
42,62,64,65,50,33,24,34,69,47,39,57,Sports,Sports Coach
77,71,26,62,61,80,78,45,47,30,51,51,Science,Allied Healthcare Professions
23,76,71,76,57,43,47,64,35,35,29,57,Urdu,Entertainment and Arts
59,63,77,44,64,31,75,74,38,72,29,80,Computer,Software Developer
56,63,27,44,65,46,29,78,78,77,20,20,Drawing,Product Designer
55,71,21,65,42,38,21,26,74,44,52,79,Computer,Software Developer
29,35,22,64,46,39,77,71,79,29,66,73,Sports,Fitness Trainer
74,43,73,72,62,26,55,48,49,76,58,77,Computer,Software Developer
44,65,34,76,72,77,68,65,60,46,77,28,Science,Interdisciplinary Fields
43,50,21,29,29,45,26,46,46,26,24,76,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
60,32,33,55,60,67,65,23,35,44,21,26,Science,Interdisciplinary Fields
41,61,32,64,46,51,71,64,67,52,31,45,Geography,Archaeologist
44,48,52,74,73,35,42,42,23,62,44,59,English,Entertainment and Arts
70,74,61,70,37,58,61,55,42,28,30,61,Urdu,Media and Journalism
68,80,44,30,27,76,76,36,36,39,32,41,Urdu,Entertainment and Arts
43,59,36,73,51,37,37,36,46,75,69,77,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
67,38,78,47,61,79,22,53,76,62,75,69,Science,Research and Development
28,34,48,26,46,47,34,20,57,28,64,39,Math,Finance and Investment
43,21,36,25,49,31,72,52,75,67,62,51,Sports,Physical Therapist
68,35,25,26,25,79,61,55,75,48,39,37,Science,Allied Healthcare Professions
57,74,74,39,27,65,63,29,70,41,41,62,Urdu,Media and Journalism
