Marathi,Urdu,Hindi,English,History,Science,Geography,Drawing,Sports,Environmental Studies,Math,Computer,Interest,Recommended Career
38,80,74,40,35,77,31,50,46,49,45,66,Urdu,Government and Administrative Services
37,79,89,52,34,68,51,82,64,32,45,78,Hindi,Entertainment and Arts
41,88,60,62,58,39,85,63,86,44,41,69,Urdu,Literature and Education
76,62,80,33,35,57,73,71,34,64,35,50,Hindi,Media and Journalism
66,77,59,90,81,65,90,41,65,81,85,51,English,Corporate and Business Communication
67,36,47,77,57,31,45,76,63,78,56,63,Environmental Studies,Environmental Scientist
74,74,51,30,52,86,47,70,78,54,45,32,Science,Research and Development
82,31,62,40,34,48,32,56,80,61,81,34,Marathi,Literature and Education
61,82,55,68,42,88,35,32,65,89,67,43,Environmental Studies,Environmental Scientist
84,90,62,47,85,74,64,84,86,56,66,86,Urdu,Literature and Education
61,80,39,36,60,68,44,51,82,88,82,74,Environmental Studies,Environmental Scientist
58,58,56,64,64,82,43,59,90,36,36,70,Sports,Sports Coach
82,72,42,72,41,38,68,57,75,70,56,51,Marathi,Literature and Education
83,34,72,85,47,72,62,48,79,38,30,85,English,Media and Journalism
52,36,34,75,39,30,37,85,80,75,49,84,Drawing,Architect
85,64,39,34,66,88,69,40,85,48,72,83,Science,Agriculture and Food Sciences
30,78,90,89,81,44,45,45,74,43,55,79,Hindi,Media and Journalism
38,76,60,43,87,87,85,60,69,90,64,64,Environmental Studies,Environmental Scientist
88,86,73,59,38,61,55,56,81,89,71,43,Environmental Studies,Environmental Scientist
51,48,53,62,47,43,54,35,31,68,31,52,Environmental Studies,Environmental Scientist
53,83,34,46,55,59,33,64,82,76,66,64,Urdu,Government and Administrative Services
83,67,78,82,69,74,34,88,78,64,54,79,Drawing,Concept Artist
67,31,90,79,59,84,54,40,40,34,79,43,Hindi,Literature and Education
81,45,42,51,54,76,36,65,70,76,61,90,Computer,Software Developer
63,78,33,84,65,39,49,81,47,75,47,77,English,Media and Journalism
66,52,88,51,37,45,60,67,72,35,64,69,Hindi,Literature and Education
63,84,88,50,30,90,36,58,63,35,41,84,Science,Allied Healthcare Professions
81,42,74,66,46,58,40,50,87,56,57,60,Sports,Professional Athlete
64,82,43,75,86,69,54,53,84,84,68,45,History,Historian
77,79,84,47,71,88,86,72,51,71,57,83,Science,Healthcare and Medicine
46,33,66,52,73,40,64,42,53,71,72,54,History,Museum Professional
53,89,36,66,58,74,88,43,84,39,46,31,Urdu,Entertainment and Arts
43,54,74,43,38,38,65,42,44,72,41,64,Hindi,Media and Journalism
31,51,78,61,68,51,89,76,63,81,81,33,Geography,Geologist
61,69,35,46,45,48,52,33,69,46,49,69,Urdu,Media and Journalism
40,83,84,47,70,56,66,55,69,54,32,81,Hindi,Literature and Education
49,69,86,89,43,37,78,54,37,89,47,47,English,Entertainment and Arts
44,46,75,75,64,57,76,45,30,76,40,59,Geography,Geotechnical Engineer
41,41,59,43,63,56,59,78,37,40,37,67,Drawing,Visual Development Artist
33,89,66,45,46,61,37,82,53,88,38,76,Urdu,Literature and Education
41,67,73,61,52,38,52,34,85,62,78,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
82,89,51,55,61,87,49,43,40,36,88,77,Urdu,Entertainment and Arts
70,60,57,66,75,44,60,76,51,49,84,80,Math,Research and Development (R&D)
40,57,71,34,34,40,63,70,70,32,72,73,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
75,71,33,41,38,51,32,32,45,32,80,74,Math,Mathematics and Actuarial Science
64,30,33,76,75,47,89,32,80,30,50,41,Geography,Geologist
59,89,31,86,47,73,56,79,43,40,38,68,Urdu,Literature and Education
66,46,40,34,34,66,38,55,56,88,77,30,Environmental Studies,Environmental Scientist
70,65,33,49,73,43,44,46,72,41,67,37,History,Genealogist
55,81,63,45,34,51,60,34,77,59,41,64,Urdu,Entertainment and Arts
70,55,43,77,47,58,44,85,54,54,63,62,Drawing,3D Artist
41,76,84,41,50,58,37,69,72,49,67,86,Computer,Software Developer
85,79,85,64,81,70,53,64,37,60,58,30,Marathi,Entertainment and Arts
42,87,33,67,50,31,56,54,50,51,41,72,Urdu,Entertainment and Arts
50,44,89,68,34,75,61,42,48,41,37,61,Hindi,Media and Journalism
66,43,78,32,53,58,64,81,64,37,70,76,Drawing,Concept Artist
45,42,36,33,55,31,78,58,59,41,71,84,Computer,Software Developer
86,37,39,51,89,65,47,52,41,54,88,30,History,Museum Professional
49,80,68,68,37,35,64,33,53,64,62,52,Urdu,Media and Journalism
35,52,78,84,67,57,36,64,71,82,52,35,English,Media and Journalism
83,90,59,89,54,57,71,68,50,76,72,61,Urdu,Media and Journalism
44,50,66,37,48,81,41,59,39,34,71,83,Computer,Software Developer
46,67,36,55,52,78,35,56,63,48,76,32,Science,Research and Development
83,90,55,76,50,49,38,35,57,66,34,58,Urdu,Government and Administrative Services
32,34,81,45,54,30,60,85,43,45,80,53,Drawing,3D Artist
34,79,76,46,47,85,31,73,52,53,41,35,Science,Allied Healthcare Professions
68,77,79,53,49,41,54,67,80,67,67,49,Sports,Physical Therapist
61,32,77,44,32,69,35,69,33,44,70,61,Hindi,Literature and Education
36,82,61,85,34,69,90,60,31,88,68,67,Geography,Geospatial Analyst
47,66,58,77,78,39,68,79,58,31,49,79,Drawing,Graphic Designer
57,82,72,39,43,67,90,35,76,32,48,75,Geography,Environmental Consultant
79,86,88,68,84,30,70,48,59,58,77,85,Hindi,Government and Administrative Services
63,89,45,79,85,57,41,84,32,90,81,43,Environmental Studies,Environmental Scientist
70,60,61,49,50,48,49,80,49,80,84,77,Math,Engineering
44,41,72,90,49,56,64,46,89,36,32,84,English,Government and Administrative Services
65,90,79,88,84,81,55,34,72,67,46,56,Urdu,Media and Journalism
67,83,70,74,87,84,45,83,56,77,71,56,History,Archaeologist
70,65,53,60,81,61,41,72,80,81,43,78,History,Archaeologist
53,60,78,65,39,63,74,31,74,66,57,80,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
78,64,30,47,87,78,87,65,64,59,58,40,History,Museum Professional
73,66,68,36,48,53,79,35,38,87,39,85,Environmental Studies,Environmental Scientist
80,33,52,78,74,40,66,84,72,74,45,69,Drawing,Visual Development Artist
37,78,44,38,52,40,49,37,77,74,51,71,Urdu,Government and Administrative Services
38,58,80,54,81,62,34,42,70,84,90,83,Math,Research and Development (R&D)
70,84,47,73,75,88,69,60,80,65,71,44,Science,Research and Development
84,68,51,53,81,43,79,90,47,69,63,83,Drawing,Set Designer/Illustrator for Theatre or Film
64,50,46,79,62,60,33,64,88,53,48,48,Sports,Sports Nutritionist/Dietitian
72,71,80,39,85,34,35,62,37,39,53,51,History,Historian
77,78,52,66,65,43,70,55,67,53,47,60,Urdu,Entertainment and Arts
78,86,81,84,38,38,65,84,61,31,51,73,Urdu,Government and Administrative Services
31,45,31,62,86,64,42,69,65,37,42,81,History,Genealogist
86,59,71,31,86,65,34,34,74,55,87,46,Math,Aviation and Aerospace
53,64,78,80,34,75,69,47,61,45,63,30,English,Literature and Education
40,77,36,56,52,87,61,67,74,45,53,87,Science,Allied Healthcare Professions
88,34,67,84,30,45,90,54,45,82,32,65,Geography,Urban and Regional Planner
65,86,82,75,60,47,77,79,86,57,53,70,Urdu,Media and Journalism
42,76,75,54,48,43,49,62,69,53,31,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
38,68,34,35,71,36,82,47,86,44,36,67,Sports,Fitness Trainer
84,87,77,30,55,33,57,47,31,88,85,80,Environmental Studies,Environmental Scientist
71,85,45,74,57,30,81,90,38,41,83,72,Drawing,Visual Development Artist
53,38,64,90,45,62,70,67,36,68,30,61,English,Literature and Education
34,33,47,73,58,71,35,84,38,45,56,39,Drawing,Visual Development Artist
46,68,46,39,88,89,75,36,74,51,77,74,Science,Agriculture and Food Sciences
40,55,59,40,31,64,40,82,61,90,40,72,Environmental Studies,Environmental Scientist
62,36,88,74,43,57,75,54,80,82,74,52,Hindi,Entertainment and Arts
46,37,59,82,78,43,55,67,41,39,88,56,Math,Architecture
53,73,37,53,90,47,84,81,62,44,76,33,History,Cultural Heritage Manager
46,53,76,88,71,54,78,55,42,83,82,58,English,Corporate and Business Communication
41,39,56,38,30,68,68,83,44,44,82,36,Drawing,Product Designer
39,90,73,60,87,47,45,71,38,88,38,70,Urdu,Literature and Education
42,31,42,50,39,67,85,77,84,35,75,72,Geography,Geologist
76,39,85,90,34,68,64,43,82,34,38,35,English,Literature and Education
49,78,64,88,69,67,46,45,40,30,85,67,English,Media and Journalism
30,84,82,48,47,60,81,41,61,64,60,52,Urdu,Literature and Education
59,31,46,78,81,83,39,53,65,52,46,65,Science,Allied Healthcare Professions
72,54,54,89,45,86,58,51,50,70,46,65,English,Government and Administrative Services
38,60,61,48,39,80,88,86,33,51,68,32,Geography,Cartographer
84,34,65,85,82,38,86,79,56,88,66,39,Environmental Studies,Environmental Scientist
82,48,67,80,83,79,43,50,34,34,45,72,History,Museum Professional
44,46,89,32,65,51,71,79,49,53,47,36,Hindi,Entertainment and Arts
63,59,42,85,36,84,87,48,48,40,49,70,Geography,Urban and Regional Planner
42,45,42,76,70,81,64,36,64,89,43,64,Environmental Studies,Environmental Scientist
76,57,60,61,54,67,81,83,30,77,53,80,Drawing,Fashion Designer
44,67,65,41,34,63,70,85,82,88,74,51,Environmental Studies,Environmental Scientist
83,47,68,62,61,74,58,67,67,76,64,46,Marathi,Entertainment and Arts
43,55,80,52,42,61,41,79,85,85,41,81,Sports,Sports Coach
74,36,35,65,63,87,64,73,69,86,33,34,Science,Agriculture and Food Sciences
42,40,67,61,80,80,47,41,53,83,35,50,Environmental Studies,Environmental Scientist
52,40,77,42,46,83,68,33,52,48,53,87,Computer,Software Developer
33,50,30,81,63,55,38,37,31,54,68,74,English,Entertainment and Arts
65,31,76,35,87,82,50,40,67,46,84,35,History,Museum Professional
54,64,36,64,70,57,64,77,61,64,58,40,Drawing,3D Artist
86,87,54,88,63,77,55,78,62,68,81,38,English,Media and Journalism
76,50,31,70,63,44,89,59,71,53,41,30,Geography,Meteorologist
38,32,57,38,85,39,58,38,48,30,87,78,Math,Mathematics and Actuarial Science
82,52,48,81,64,42,77,75,41,74,56,49,Marathi,Media and Journalism
33,50,34,86,45,89,61,42,87,82,65,67,Science,Allied Healthcare Professions
42,58,62,31,41,51,53,86,47,63,52,58,Drawing,Graphic Designer
85,56,35,70,36,44,63,45,67,75,80,69,Marathi,Literature and Education
87,64,50,54,85,30,61,87,40,62,66,72,Marathi,Government and Administrative Services
51,30,40,32,33,75,66,64,45,83,61,48,Environmental Studies,Environmental Scientist
33,40,85,87,38,73,73,33,42,53,42,75,English,Government and Administrative Services
36,49,35,74,40,30,53,90,90,34,80,36,Drawing,Product Designer
69,38,39,76,31,43,60,62,41,57,31,42,English,Government and Administrative Services
71,84,31,52,59,55,84,63,67,49,73,35,Urdu,Media and Journalism
54,33,83,38,58,34,81,58,44,37,31,84,Computer,Software Developer
80,43,58,49,61,88,44,89,46,48,76,44,Drawing,Visual Development Artist
87,56,57,54,40,68,84,35,58,73,31,56,Marathi,Government and Administrative Services
60,47,34,50,40,43,46,31,75,80,75,84,Computer,Software Developer
57,32,74,40,50,65,49,83,34,71,54,76,Drawing,Graphic Designer
63,58,50,38,36,77,73,32,73,33,56,37,Science,Healthcare and Medicine
67,85,47,90,61,54,81,80,40,56,74,47,English,Media and Journalism
82,66,59,84,32,70,86,79,80,46,82,90,Computer,Software Developer
41,88,74,45,32,87,48,60,46,32,46,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
77,64,36,39,71,52,65,78,64,34,81,44,Math,Aviation and Aerospace
33,79,86,52,54,39,35,59,76,56,87,54,Math,Architecture
47,85,67,71,84,64,66,84,75,82,40,58,Urdu,Media and Journalism
59,42,41,78,61,36,34,38,55,83,64,86,Computer,Software Developer
57,76,56,86,88,46,31,88,83,89,35,74,Environmental Studies,Environmental Scientist
47,75,31,70,37,31,83,82,69,83,57,32,Geography,Environmental Consultant
42,37,72,80,33,34,42,39,88,85,58,60,Sports,Fitness Trainer
31,54,61,83,83,65,78,65,36,69,34,62,English,Government and Administrative Services
42,88,84,52,55,63,69,52,30,51,79,68,Urdu,Government and Administrative Services
33,68,73,52,40,48,46,83,51,64,90,64,Math,Mathematics and Actuarial Science
50,45,89,63,86,39,52,55,52,40,71,58,Hindi,Literature and Education
90,85,83,87,75,30,85,42,72,81,40,72,Marathi,Literature and Education
40,43,64,36,41,73,74,81,48,59,39,30,Drawing,3D Artist
74,77,79,76,73,33,46,70,68,60,85,34,Math,Research and Development (R&D)
56,75,76,81,49,90,48,42,62,62,32,87,Science,Allied Healthcare Professions
90,60,49,41,85,45,74,32,39,36,56,48,Marathi,Media and Journalism
58,87,42,77,30,76,43,85,35,33,90,64,Math,Aviation and Aerospace
54,53,86,36,76,51,46,57,50,80,37,59,Hindi,Entertainment and Arts
80,59,85,89,51,59,45,75,57,50,43,63,English,Corporate and Business Communication
33,36,55,73,60,53,69,50,79,85,73,47,Environmental Studies,Environmental Scientist
72,39,69,52,89,48,63,36,70,46,57,40,History,Historian
71,88,85,68,52,55,45,79,56,85,75,88,Urdu,Entertainment and Arts
46,56,63,81,45,66,88,71,40,82,76,81,Geography,Disaster Management Specialist
38,70,40,32,56,70,65,51,86,40,60,47,Sports,Physical Therapist
30,79,60,53,40,47,80,32,72,54,50,58,Geography,Environmental Consultant
43,49,30,81,78,34,46,50,42,66,44,62,English,Corporate and Business Communication
74,78,64,72,52,81,35,39,69,53,65,69,Science,Interdisciplinary Fields
48,31,75,40,57,46,63,80,48,78,62,59,Drawing,Fine Artist
60,77,68,35,46,88,33,56,71,66,83,66,Science,Research and Development
43,82,71,44,44,72,59,39,75,74,64,40,Urdu,Government and Administrative Services
77,86,66,38,79,79,86,57,36,73,73,80,Urdu,Entertainment and Arts
57,67,47,88,66,31,42,78,78,77,38,53,English,Government and Administrative Services
45,53,67,47,79,85,39,76,49,89,55,43,Environmental Studies,Environmental Scientist
79,76,44,81,51,51,54,44,62,44,58,32,English,Corporate and Business Communication
87,62,39,60,57,39,51,41,74,83,74,54,Marathi,Media and Journalism
56,62,39,58,86,41,44,82,79,58,86,87,Computer,Software Developer
58,30,69,57,62,67,61,56,37,59,71,47,Math,Engineering
35,50,75,48,38,69,52,42,66,90,32,62,Environmental Studies,Environmental Scientist
48,85,67,53,89,34,66,69,52,56,45,36,History,Historian
43,64,37,82,37,73,60,33,81,80,66,55,English,Corporate and Business Communication
33,40,62,74,75,46,52,35,31,32,63,68,History,Archaeologist
80,61,46,40,38,33,76,37,71,38,49,81,Computer,Software Developer
77,79,90,68,74,60,47,55,33,40,50,80,Hindi,Government and Administrative Services
81,52,54,36,61,90,44,68,78,87,83,42,Science,Education and Academia
42,58,72,87,67,86,46,66,51,32,86,31,English,Media and Journalism
41,41,37,75,55,85,30,34,41,76,38,37,Science,Interdisciplinary Fields
55,36,61,69,69,60,44,73,89,61,48,47,Sports,Physical Therapist
42,44,30,68,35,44,64,53,76,43,79,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
50,36,44,62,32,83,80,76,82,76,45,71,Science,Research and Development
81,59,68,75,72,76,75,49,40,34,32,51,Marathi,Entertainment and Arts
70,85,57,33,37,65,88,70,82,70,49,88,Geography,Disaster Management Specialist
50,89,65,42,35,80,78,79,80,44,52,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
42,85,82,41,41,83,32,72,67,37,33,59,Urdu,Media and Journalism
57,68,74,85,35,49,36,66,78,87,71,39,Environmental Studies,Environmental Scientist
37,72,69,89,56,51,76,32,38,47,85,61,English,Entertainment and Arts
31,39,36,62,52,68,31,71,33,90,54,81,Environmental Studies,Environmental Scientist
44,72,84,35,83,41,83,62,42,79,46,47,Hindi,Media and Journalism
58,64,36,41,83,65,69,85,44,59,33,35,Drawing,Comic Artist/Cartoonist
61,65,37,71,58,84,52,36,38,75,30,33,Science,Allied Healthcare Professions
31,82,87,71,35,62,88,39,77,66,44,41,Geography,Geologist
78,38,60,90,89,81,31,42,73,85,32,76,English,Government and Administrative Services
75,63,36,90,84,52,69,34,70,57,75,76,English,Government and Administrative Services
88,52,53,71,46,57,67,41,80,65,84,75,Marathi,Media and Journalism
45,64,48,53,79,53,83,67,61,40,50,78,Geography,Geologist
60,80,65,40,64,39,77,72,45,37,50,67,Urdu,Entertainment and Arts
67,36,60,76,66,39,42,30,38,53,55,65,English,Entertainment and Arts
52,61,70,48,74,68,47,58,83,53,44,62,Sports,Sports Coach
49,55,74,65,62,82,84,83,83,62,73,67,Geography,Geospatial Analyst
70,36,31,89,42,58,59,89,39,62,61,32,English,Corporate and Business Communication
57,39,47,75,89,78,39,33,45,77,83,89,History,Documentary Filmmaker
32,58,37,46,69,33,52,86,51,31,78,62,Drawing,Graphic Designer
54,55,66,63,53,54,80,68,60,56,65,33,Geography,Geologist
83,59,83,32,54,83,53,42,67,82,81,67,Marathi,Media and Journalism
70,43,71,46,76,85,62,71,57,40,54,49,Science,Allied Healthcare Professions
66,78,48,61,85,62,90,42,67,37,67,74,Geography,Environmental Consultant
46,77,47,47,83,76,66,87,68,36,69,74,Drawing,Animator
79,45,37,40,36,50,77,78,50,74,42,74,Marathi,Entertainment and Arts
84,45,51,39,57,48,71,83,50,33,45,58,Marathi,Media and Journalism
44,58,57,79,67,80,56,53,90,52,69,43,Sports,Physical Therapist
49,37,50,31,54,49,88,65,88,75,40,86,Geography,Disaster Management Specialist
64,56,73,81,45,88,65,84,88,72,86,87,Science,Allied Healthcare Professions
60,43,87,77,64,49,57,61,89,57,73,37,Sports,Sports Coach
68,62,42,83,35,81,77,52,79,59,71,61,English,Media and Journalism
83,37,53,48,41,71,41,60,58,52,61,85,Computer,Software Developer
57,82,89,85,88,36,38,87,32,86,32,52,Hindi,Entertainment and Arts
78,57,48,53,53,82,62,70,40,72,70,87,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
32,77,35,55,35,57,76,82,62,82,47,83,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
47,42,76,81,80,77,45,38,37,48,50,65,English,Entertainment and Arts
38,47,68,90,46,38,76,44,69,88,51,60,English,Media and Journalism
67,30,90,90,83,55,59,70,85,69,75,33,Hindi,Entertainment and Arts
71,55,69,83,86,66,53,72,50,39,69,66,History,Archaeologist
51,35,68,42,75,46,86,72,33,85,69,64,Geography,Environmental Consultant
39,60,87,77,63,33,56,72,71,63,87,57,Hindi,Media and Journalism
50,60,38,40,82,31,71,42,79,54,58,60,History,Cultural Heritage Manager
50,90,31,74,56,66,35,83,34,80,74,88,Urdu,Media and Journalism
86,67,43,37,83,38,70,43,89,89,65,87,Sports,Professional Athlete
71,34,58,45,66,57,30,67,38,85,52,34,Environmental Studies,Environmental Scientist
40,89,74,40,80,70,33,58,35,38,68,43,Urdu,Government and Administrative Services
76,34,58,39,83,83,61,54,80,33,48,68,History,Museum Professional
51,51,33,70,35,59,54,50,55,52,70,46,English,Entertainment and Arts
68,37,39,90,79,81,31,31,84,50,69,56,English,Media and Journalism
68,30,44,36,79,81,35,83,90,64,90,66,Sports,Physical Therapist
73,71,59,74,74,50,70,89,87,42,74,69,Drawing,Storyboard Artist
67,68,60,71,62,73,83,66,35,78,79,85,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
75,65,33,41,55,69,35,90,45,41,77,55,Drawing,Product Designer
43,37,88,73,62,74,46,30,50,56,33,59,Hindi,Government and Administrative Services
90,68,72,83,37,51,41,90,79,87,37,41,Marathi,Government and Administrative Services
30,51,75,48,62,66,55,32,38,70,74,74,Hindi,Literature and Education
35,39,49,64,52,79,88,38,39,65,61,80,Geography,Environmental Consultant
72,84,78,87,75,70,89,69,57,32,46,74,Geography,Geospatial Analyst
83,69,53,82,37,47,87,66,78,36,65,52,Geography,Meteorologist
45,32,52,38,88,68,87,55,47,81,58,75,History,Cultural Heritage Manager
64,46,51,41,89,41,71,72,49,70,57,68,History,Genealogist
85,39,87,54,33,71,32,61,73,58,52,67,Hindi,Media and Journalism
47,30,71,73,58,42,49,43,73,84,44,57,Environmental Studies,Environmental Scientist
83,44,85,48,62,60,69,56,83,46,38,51,Hindi,Media and Journalism
39,45,54,74,59,74,57,66,69,68,40,74,English,Entertainment and Arts
87,62,64,85,37,30,49,31,72,32,60,31,Marathi,Media and Journalism
88,62,31,53,37,78,52,38,52,40,43,63,Marathi,Entertainment and Arts
46,50,62,52,84,82,50,56,73,32,47,61,History,Museum Professional
43,43,53,63,85,73,85,74,70,56,35,37,History,Historian
46,85,86,80,86,68,54,31,67,78,84,80,Hindi,Government and Administrative Services
90,48,41,61,50,61,59,80,90,73,36,41,Marathi,Entertainment and Arts
37,78,38,56,33,75,42,67,74,56,30,64,Urdu,Government and Administrative Services
58,62,63,88,43,78,46,73,59,51,40,72,English,Media and Journalism
68,69,86,50,54,55,46,34,77,34,49,68,Hindi,Government and Administrative Services
50,74,49,62,47,50,82,90,70,67,52,89,Drawing,Animator
40,53,39,72,85,57,53,43,73,68,59,68,History,Archaeologist
75,42,65,40,78,80,32,40,86,59,86,59,Sports,Professional Athlete
63,41,38,60,81,32,88,43,67,86,80,53,Geography,Cartographer
53,43,55,73,38,87,66,46,55,57,36,32,Science,Healthcare and Medicine
34,39,84,83,65,71,38,53,42,82,53,71,Hindi,Government and Administrative Services
87,52,90,36,42,85,70,88,70,77,58,70,Hindi,Literature and Education
72,71,42,86,30,89,80,85,75,84,75,62,Science,Research and Development
57,38,70,41,61,63,81,84,68,40,43,46,Drawing,Animator
55,85,77,67,43,64,56,32,90,64,89,60,Sports,Physical Therapist
80,62,36,70,36,42,37,42,47,44,32,58,Marathi,Entertainment and Arts
50,87,60,85,57,50,78,38,82,61,84,82,Urdu,Government and Administrative Services
81,72,87,55,46,83,58,38,51,45,46,73,Hindi,Media and Journalism
32,70,53,88,31,75,59,69,81,46,67,84,English,Corporate and Business Communication
75,45,56,53,69,87,36,56,34,39,68,71,Science,Interdisciplinary Fields
41,79,33,50,52,53,55,74,72,46,78,69,Urdu,Entertainment and Arts
54,40,46,75,48,60,40,74,60,76,56,56,Environmental Studies,Environmental Scientist
89,31,72,51,79,62,31,54,84,63,88,39,Marathi,Literature and Education
35,73,34,78,65,47,47,84,61,34,47,42,Drawing,Product Designer
44,64,55,58,54,56,79,42,82,68,51,89,Computer,Software Developer
86,62,76,49,73,54,44,65,37,49,66,74,Marathi,Literature and Education
49,52,51,43,71,73,63,84,48,48,59,88,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
63,39,71,90,30,42,82,55,72,84,47,90,English,Government and Administrative Services
52,61,79,66,84,30,69,84,60,53,39,87,Computer,Software Developer
70,57,37,66,72,67,87,56,75,84,84,70,Geography,Geotechnical Engineer
77,48,71,64,31,84,87,35,44,66,84,49,Geography,Geographic Information Systems (GIS) Specialist
37,90,44,58,36,30,52,78,52,44,44,84,Urdu,Entertainment and Arts
57,34,69,66,81,32,57,39,84,58,89,44,Math,Aviation and Aerospace
85,72,50,58,84,52,65,78,52,66,71,79,Marathi,Literature and Education
59,50,76,40,74,49,44,81,39,54,37,40,Drawing,Storyboard Artist
69,58,60,82,61,40,64,49,79,62,46,56,English,Media and Journalism
59,68,52,32,59,45,88,59,89,46,53,32,Sports,Fitness Trainer
66,82,66,87,65,77,72,52,59,53,88,42,Math,Architecture
55,46,38,58,56,73,88,34,65,74,61,30,Geography,Geographic Information Systems (GIS) Specialist
85,53,54,76,59,78,54,49,41,32,37,72,Marathi,Entertainment and Arts
80,49,61,50,35,42,59,49,42,62,55,40,Marathi,Entertainment and Arts
73,33,43,79,48,85,50,64,88,59,83,89,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
35,87,37,85,77,86,70,74,80,87,75,54,Urdu,Literature and Education
84,79,77,55,85,85,89,59,46,81,59,66,Geography,Disaster Management Specialist
87,43,47,78,47,37,72,59,70,35,66,38,Marathi,Government and Administrative Services
87,70,88,67,55,78,85,60,45,56,78,87,Hindi,Literature and Education
33,75,55,39,80,61,50,61,55,63,88,44,Math,Finance and Investment
88,79,35,49,35,73,41,44,75,38,75,84,Marathi,Media and Journalism
33,46,45,48,71,51,84,61,75,34,37,79,Geography,Meteorologist
77,53,47,86,38,58,84,41,51,54,51,54,English,Government and Administrative Services
54,58,77,65,35,80,85,52,89,45,42,79,Sports,Sports Nutritionist/Dietitian
56,46,39,62,79,87,53,87,36,40,52,86,Science,Interdisciplinary Fields
54,42,70,59,79,82,61,90,36,82,47,49,Drawing,Fashion Designer
40,74,79,79,47,60,53,62,75,68,46,37,Hindi,Entertainment and Arts
52,73,72,58,30,39,67,86,44,59,67,78,Drawing,Graphic Designer
80,77,36,32,90,66,86,86,40,40,79,69,History,Museum Professional
45,77,52,87,44,86,68,52,67,61,37,38,English,Government and Administrative Services
77,57,50,70,36,88,76,78,86,67,44,75,Science,Education and Academia
54,65,58,90,31,88,83,38,33,74,85,45,English,Corporate and Business Communication
37,34,77,49,50,68,71,39,90,38,39,77,Sports,Sports Nutritionist/Dietitian
75,49,50,87,61,89,69,35,40,36,52,74,Science,Interdisciplinary Fields
43,79,83,75,32,47,82,62,67,85,37,71,Environmental Studies,Environmental Scientist
88,89,57,86,47,90,78,54,63,36,30,89,Science,Research and Development
65,85,51,87,31,59,49,32,63,42,50,57,English,Government and Administrative Services
30,71,33,90,71,40,30,82,36,67,46,48,English,Literature and Education
42,53,67,53,61,46,80,57,79,37,52,86,Computer,Software Developer
78,53,45,51,38,34,59,36,86,31,38,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
71,41,65,39,79,38,49,84,34,37,36,70,Drawing,Storyboard Artist
61,58,45,69,41,50,53,65,86,72,70,90,Computer,Artificial Intelligence (AI) / Machine Learning Engineer
85,72,65,57,42,62,57,60,44,61,37,38,Marathi,Literature and Education
78,90,47,53,85,76,60,42,39,37,88,76,Urdu,Literature and Education
57,76,84,75,57,82,43,70,47,89,32,39,Environmental Studies,Environmental Scientist
90,65,32,88,57,75,81,30,54,48,50,72,Marathi,Literature and Education
90,82,59,46,50,67,89,77,71,42,64,58,Marathi,Media and Journalism
87,52,75,66,34,37,60,62,57,39,45,78,Marathi,Media and Journalism
43,38,55,59,84,62,65,49,35,44,68,43,History,Genealogist
42,64,83,60,88,83,37,87,51,53,88,37,History,Museum Professional
30,86,65,79,83,81,72,90,64,86,31,43,Drawing,Visual Development Artist
73,44,40,58,67,39,53,86,76,68,78,36,Drawing,Product Designer
78,77,34,64,36,37,74,43,66,58,41,63,Marathi,Literature and Education
54,78,64,51,44,90,45,62,62,65,57,46,Science,Healthcare and Medicine
60,57,38,70,71,85,35,40,35,65,47,46,Science,Healthcare and Medicine
72,77,84,86,85,43,49,37,64,57,48,44,English,Corporate and Business Communication
90,54,45,47,63,55,77,45,52,72,84,41,Marathi,Entertainment and Arts
74,56,52,41,68,79,61,77,81,53,81,80,Sports,Professional Athlete
44,67,65,63,50,40,63,76,57,88,68,41,Environmental Studies,Environmental Scientist
83,77,70,32,85,85,52,68,64,53,61,82,History,Documentary Filmmaker
82,38,74,89,76,47,55,56,33,58,60,55,English,Entertainment and Arts
57,40,62,36,46,56,68,56,61,35,81,66,Math,Architecture
44,37,86,31,45,55,37,87,67,82,51,32,Drawing,Graphic Designer
31,90,83,90,50,84,55,31,45,80,40,59,Urdu,Literature and Education
30,53,87,85,83,58,83,48,75,41,32,69,Hindi,Media and Journalism
61,34,55,71,79,61,79,59,35,51,75,55,History,Archaeologist
59,50,62,46,60,38,66,49,75,61,45,33,Sports,Sports Nutritionist/Dietitian
55,83,66,39,33,33,68,45,44,74,63,57,Urdu,Literature and Education
54,75,45,33,53,64,77,30,72,52,39,42,Geography,Geospatial Analyst
55,41,61,51,66,81,72,62,83,30,77,52,Sports,Professional Athlete
